,stockPrice
0,11.06255308641975
1,16.939537037037038
2,11.02299012345679
3,10.217601234567898
4,21.098358024691358
5,14.240777777777776
6,19.95291604938271
7,18.96949382716049
8,27.390753086419753
9,20.048997530864202
10,13.282788888888886
11,22.19575925925926
12,12.873029629629626
13,13.972314814814816
14,11.991340740740739
15,13.227212345679012
16,12.499065432098764
17,13.253587654320988
18,11.527888888888887
19,22.154312345679013
20,15.58591851851852
21,16.11907654320988
22,10.144127160493825
23,18.593645679012347
24,11.02299012345679
25,11.216095061728392
26,22.08227007407407
27,17.491534567901233
28,22.395458024691358
29,11.333841975308642
30,17.24191111111111
31,18.559734567901234
32,22.395458024691358
33,21.892443209876543
34,12.150534567901234
35,21.480799999999995
36,21.363995061728396
37,11.968733333333333
38,20.744175308641974
39,20.07254691358025
40,19.835169135802467
41,21.324432098765435
42,17.16561111111111
43,12.83158271604938
44,26.29806172839506
45,11.77751234567901
46,21.325374074074073
47,22.265465432098768
48,17.392627160493827
49,19.95291604938271
50,11.826495061728393
51,11.663533333333334
52,21.76339259259259
53,26.22835555555556
54,11.619260493827161
55,26.159591358024695
56,12.980414814814813
57,25.324059259259258
58,20.286375308641976
59,19.81727160493827
60,12.066698765432097
61,16.147335802469136
62,18.18482839506173
63,18.314820987654322
64,22.16561604938272
65,22.25792962962963
66,13.366624691358023
67,18.645454320987653
68,17.032792592592592
69,18.18482839506173
70,16.319717283950617
71,14.634523456790124
72,11.05784320987654
73,12.009238271604936
74,23.234758024691356
75,12.04409135802469
76,18.50980987654321
77,11.659765432098764
78,17.31726913580247
79,21.363995061728396
80,18.67088765432099
81,18.415612345679012
82,21.57122962962963
83,23.98268641975309
84,9.975513580246913
85,11.400722222222221
86,11.784106172839504
87,11.567451851851848
88,20.180874074074076
89,16.483620987654323
90,13.114175308641974
91,11.85852222222222
92,22.083664197530865
93,13.319525925925925
94,13.508862962962963
95,15.747938271604937
96,16.796356790123454
97,22.153370370370368
98,12.378492592592591
99,20.773376543209878
100,21.268855555555554
101,19.041083950617285
102,18.60023950617284
103,9.868128395061728
104,20.07254691358025
105,20.34195185185185
106,11.241528395061726
107,10.377737037037036
108,17.370961728395063
109,16.11907654320988
110,21.772812345679014
111,12.116623456790123
112,21.448772839506173
113,22.25792962962963
114,16.258488888888888
115,21.6739049382716
116,18.831965432098766
117,14.87095925925926
118,16.128496296296294
119,17.233433333333338
120,12.08742222222222
121,18.791460493827163
122,20.59063333333333
123,19.34063209876543
124,12.927664197530866
125,12.288062962962961
126,14.236067901234566
127,13.481545679012346
128,13.087799999999998
129,11.655997530864196
130,11.244354320987652
131,11.9546037037037
132,20.872283950617287
133,20.76960864197531
134,10.520917283950615
135,15.80163086419753
136,21.443120987654318
137,17.87209259259259
138,15.293906172839506
139,18.766027160493827
140,20.57744567901235
141,15.03392098765432
142,12.613986419753086
143,25.505860493827168
144,16.12567037037037
145,12.288062962962961
146,17.31726913580247
147,14.732488888888888
148,22.395458024691358
149,16.605135802469135
150,10.151662962962963
151,11.320654320987652
152,18.384527160493832
153,11.052191358024691
154,17.71195679012346
155,12.555583950617283
156,11.799177777777778
157,12.993602469135801
158,12.905056790123455
159,16.71157901234568
160,14.46214197530864
161,11.334783950617284
162,11.21326913580247
163,17.45573950617284
164,21.59195308641975
165,11.758672839506172
166,18.766027160493827
167,12.330451851851851
168,20.61700864197531
169,22.154312345679013
170,17.199522222222225
171,14.634523456790124
172,11.007918518518515
173,25.963660493827167
174,12.989834567901234
175,12.005470370370368
176,12.36907283950617
177,20.223262962962966
178,12.471748148148146
179,17.25604074074074
180,19.344400000000007
181,28.52865925925926
182,21.325374074074073
183,21.831214814814818
184,13.253587654320988
185,16.22080987654321
186,9.940660493827158
187,13.135840740740743
188,11.21515308641975
189,20.057475308641976
190,10.310856790123458
191,11.570277777777775
192,21.892443209876543
193,12.066698765432097
194,20.773376543209878
195,12.285237037037039
196,19.761695061728396
197,20.61700864197531
198,19.3622975308642
199,11.292395061728392
200,10.700834567901236
201,11.93011234567901
202,15.250575308641976
203,14.643943209876545
204,21.6739049382716
205,16.71157901234568
206,12.967227160493827
207,21.63434197530864
208,18.791460493827163
209,11.913156790123455
210,22.665804938271602
211,21.06067901234568
212,18.228159259259257
213,21.852880246913582
214,19.95291604938271
215,17.50943209876543
216,13.089683950617284
217,13.022803703703705
218,20.706496296296297
219,17.16561111111111
220,15.517154320987652
221,20.39847037037037
222,12.5829012345679
223,19.46968271604938
224,12.26828148148148
225,9.96044197530864
226,11.605130864197529
227,11.444053086419755
228,17.87209259259259
229,17.73927407407407
230,21.57122962962963
231,12.033729629629628
232,11.400722222222221
233,11.663533333333334
234,20.024506172839505
235,13.832902469135801
236,9.851172839506171
237,19.835169135802467
238,15.457809876543207
239,12.14865061728395
240,13.087799999999998
241,11.956487654320984
242,17.009243209876544
243,10.553886419753084
244,10.45215308641975
245,14.963272839506173
246,11.168996296296294
247,17.2729962962963
248,21.57122962962963
249,14.469677777777777
250,15.525632098765431
251,22.57914320987654
252,21.448772839506173
253,12.150534567901234
254,13.135840740740743
255,20.299562962962966
256,15.223258024691358
257,19.975523456790125
258,11.72947160493827
259,18.51546172839506
260,11.956487654320984
261,15.573672839506171
262,12.937083950617282
263,27.41901234567902
264,17.208
265,12.08742222222222
266,25.808234567901234
267,13.196127160493827
268,11.956487654320984
269,12.150534567901234
270,11.567451851851848
271,20.312750617283946
272,17.876802469135804
273,25.505860493827168
274,17.29748765432099
275,19.77394074074074
276,15.705549382716049
277,18.766027160493827
278,15.904306172839505
279,25.808234567901234
280,11.468544444444442
281,22.544290123456786
282,15.779023456790123
283,12.371898765432098
284,9.80219012345679
285,11.91504074074074
286,10.96647160493827
287,17.730796296296297
288,18.541837037037038
289,13.340249382716047
290,21.014522222222222
291,13.94122962962963
292,18.314820987654322
293,17.749635802469136
294,13.175403703703704
295,17.87209259259259
296,13.253587654320988
297,15.59628024691358
298,17.552762962962966
299,12.28146913580247
300,20.872283950617287
301,21.563693827160495
302,11.241528395061726
303,11.41579382716049
304,19.62510864197531
305,15.809166666666666
306,15.840251851851853
307,12.86360987654321
308,17.938972839506174
309,9.931240740740739
310,16.51659012345679
311,13.034107407407406
312,19.62510864197531
313,17.878686419753087
314,20.299562962962966
315,18.821603703703705
316,25.808234567901234
317,14.847409876543212
318,11.59665308641975
319,21.324432098765435
320,20.177106172839505
321,16.071035802469137
322,18.871528395061727
323,15.667870370370373
324,15.711201234567898
325,11.192545679012344
326,19.081588888888888
327,15.734750617283952
328,18.375107407407405
329,13.508862962962963
330,18.998695061728395
331,20.331590123456788
332,17.17126296296296
333,20.40506419753087
334,18.559734567901234
335,15.078193827160492
336,21.63434197530864
337,20.587807407407407
338,22.083664197530865
339,18.63886049382716
340,12.033729629629628
341,10.598159259259258
342,11.503397530864197
343,10.553886419753084
344,11.303698765432099
345,22.395458024691358
346,10.182748148148148
347,13.310106172839507
348,23.145270370370376
349,18.51546172839506
350,10.553886419753084
351,15.870395061728393
352,13.972314814814816
353,11.007918518518515
354,20.166744444444447
355,21.242480246913583
356,20.66033950617284
357,18.839501234567898
358,17.989839506172835
359,15.80163086419753
360,18.618137037037037
361,20.66033950617284
362,28.37700123456791
363,10.434255555555556
364,11.527888888888887
365,22.265465432098768
366,11.865116049382715
367,17.526387654320988
368,12.967227160493827
369,12.04409135802469
370,18.593645679012347
371,17.25604074074074
372,20.071604938271605
373,11.764324691358024
374,17.88999012345679
375,21.098358024691358
376,13.444808641975307
377,15.59628024691358
378,9.940660493827158
379,13.196127160493827
380,16.137916049382717
381,22.544290123456786
382,13.282788888888886
383,11.121897530864196
384,20.76207283950617
385,21.16052839506173
386,11.592885185185185
387,17.599861728395062
388,12.993602469135801
389,13.196127160493827
390,20.706496296296297
391,12.345523456790122
392,21.68426666666667
393,15.734750617283952
394,19.97081358024692
395,13.191417283950615
396,10.171444444444443
397,17.744925925925926
398,21.429933333333338
399,11.34326172839506
400,14.316135802469134
401,16.027704938271604
402,12.023367901234568
403,17.926727160493826
404,12.84382839506173
405,21.914108641975307
406,11.449704938271603
407,20.180874074074076
408,12.36907283950617
409,16.51659012345679
410,17.55558888888889
411,11.130375308641975
412,19.064633333333337
413,17.233433333333338
414,18.76791111111111
415,26.15205555555556
416,13.972314814814816
417,17.552762962962966
418,12.20516913580247
419,21.726655555555553
420,19.05803950617284
421,12.421823456790122
422,11.900911111111112
423,11.06255308641975
424,21.32914197530864
425,10.282597530864198
426,18.375107407407405
427,10.781844444444442
428,11.276381481481481
429,12.900346913580249
430,19.344400000000007
431,10.102680246913579
432,16.427102469135804
433,10.526569135802466
434,14.236067901234566
435,12.771296296296294
436,21.831214814814818
437,16.51659012345679
438,17.920133333333336
439,20.60382098765432
440,17.491534567901233
441,15.80163086419753
442,10.59344938271605
443,14.13150864197531
444,27.84572716049383
445,17.311617283950618
446,19.445191358024694
447,11.221746913580246
448,17.552762962962966
449,22.332345679012345
450,22.083664197530865
451,17.233433333333338
452,15.86662716049383
453,20.223262962962966
454,26.10213086419753
455,27.84572716049383
456,10.196877777777775
457,21.563693827160495
458,11.449704938271603
459,19.291649382716056
460,16.78882098765432
461,17.857020987654323
462,11.901853086419754
463,11.244354320987652
464,21.914108641975307
465,10.976833333333333
466,14.875669135802472
467,20.299562962962966
468,19.06274938271605
469,10.782786419753084
470,13.089683950617284
471,17.16937901234568
472,12.42559135802469
473,15.761125925925926
474,15.525632098765431
475,15.223258024691358
476,15.749822222222225
477,15.002835802469138
478,16.952724691358025
479,15.876988888888887
480,11.007918518518515
481,14.80502098765432
482,13.181055555555556
483,18.384527160493832
484,10.598159259259258
485,20.59063333333333
486,17.471753086419753
487,11.42898148148148
488,16.772807407407406
489,13.114175308641974
490,17.185392592592592
491,13.059540740740738
492,18.415612345679012
493,14.157883950617286
494,17.471753086419753
495,13.457996296296297
496,17.138293827160496
497,10.201587654320987
498,21.573113580246915
499,11.503397530864197
500,18.53241728395062
501,15.58591851851852
502,18.96949382716049
503,11.85852222222222
504,15.506792592592594
505,10.257164197530864
506,17.599861728395062
507,19.419758024691358
508,20.740407407407407
509,19.808793827160496
510,10.139417283950614
511,10.257164197530864
512,10.373027160493825
513,14.34251111111111
514,15.926913580246916
515,12.330451851851851
516,22.224018518518523
517,18.228159259259257
518,22.332345679012345
519,17.31726913580247
520,10.373027160493825
521,10.782786419753084
522,11.033351851851853
523,20.40506419753087
524,13.972314814814816
525,11.663533333333334
526,22.153370370370368
527,22.45386049382716
528,17.926727160493826
529,10.442733333333331
530,9.866244444444442
531,10.725325925925922
532,16.872656790123454
533,11.720993827160495
534,13.089683950617284
535,13.972314814814816
536,12.371898765432098
537,12.121333333333332
538,13.089683950617284
539,19.117383950617285
540,11.27543950617284
541,11.91975061728395
542,22.475525925925925
543,11.221746913580246
544,15.266588888888888
545,23.145270370370376
546,12.094958024691357
547,10.664097530864197
548,9.924646913580247
549,21.366820987654318
550,11.754904938271602
551,16.258488888888888
552,16.633395061728397
553,20.07254691358025
554,10.139417283950614
555,20.40506419753087
556,25.72345679012346
557,17.009243209876544
558,17.009243209876544
559,20.071604938271605
560,12.882901530864197
561,14.649595061728395
562,17.185392592592592
563,11.57781358024691
564,19.419758024691358
565,11.045597530864196
566,11.635274074074074
567,10.242092592592591
568,11.701212345679009
569,17.741158024691355
570,16.229287654320984
571,11.41579382716049
572,21.68426666666667
573,15.799746913580245
574,17.57913827160494
575,13.319525925925925
576,15.394697530864198
577,19.125861728395062
578,15.938217283950618
579,13.00208024691358
580,19.808793827160496
581,20.177106172839505
582,16.996997530864196
583,21.76339259259259
584,11.64751975308642
585,21.429933333333338
586,14.634523456790124
587,12.562177777777778
588,10.3880987654321
589,20.76207283950617
590,14.469677777777777
591,17.2729962962963
592,17.552762962962966
593,20.60382098765432
594,18.645454320987653
595,14.74190864197531
596,21.76339259259259
597,14.77676172839506
