,stockPrice
1015,13.636386
1016,14.75177
1017,19.790724
1018,18.576328
1019,17.47536
1020,26.431162
1021,20.625399
1022,11.917844
1023,18.872856
1024,17.332066
1025,12.609083
1026,10.383461
1027,22.527876
1028,17.089579
1029,19.683243
1030,19.929533
1031,20.696665
1032,16.366314
1033,16.865065
1034,19.87943
1035,25.826797
1036,20.148045
1037,16.16788
1038,26.020504
1039,14.664365
1040,12.507704
1041,11.290931
1042,11.120069
1043,14.974764
1044,17.269396
1045,17.777048
1046,18.855509
1047,21.691956
1048,17.564514
1049,25.621613
1050,21.887808
1051,10.329322
1052,15.996197
1053,10.33857
1054,19.94152
1055,21.34542
1056,17.084894
1057,10.2791395
1058,10.502635
1059,17.761889
1060,11.448667
1061,15.639093
1062,15.953018
1063,19.237728
1064,19.123438
1065,18.977747
1066,17.30446
1067,13.33658
1068,13.3832
1069,20.654587
1070,10.528756
1071,26.270683
1072,11.697106
1073,17.59762
1074,12.172396
1075,18.55896
1076,19.093216
1077,11.767466
1078,21.44965
1079,16.278265
1080,18.821335
1081,22.07907
1082,12.43161
1083,22.229826
1084,12.158959
1085,10.918991
1086,19.935127
1087,17.062082
1088,15.440791
1089,19.53656
1090,20.209438
1091,14.888475
1092,16.85681
1093,18.904625
1094,25.263603
1095,11.809445
1096,20.64187
1097,18.702154
1098,26.265526
1099,10.902231
1100,11.4838705
1101,10.377818
1102,16.236279
1103,11.225105
1104,21.432514
1105,16.687708
1106,11.392172
1107,17.008991
1108,20.239796
1109,11.920954
1110,14.1026125
1111,14.357399
1112,18.501797
1113,10.5002575
1114,18.534855
1115,18.50196
1116,19.20576
1117,10.466431
1118,17.979395
1119,20.17165
1120,10.598548
1121,10.124074
1122,11.310572
1123,17.9912
1124,12.149165
1125,15.716885
1126,17.315315
1127,17.305079
1128,19.11406
1129,13.119743
1130,13.352814
1131,21.760935
1132,25.272001
1133,17.446552
1134,15.256294
1135,13.261631
1136,11.615508
1137,10.515481
1138,14.929615
1139,12.2064295
1140,25.250816
1141,12.1837435
1142,19.146076
1143,25.258898
1144,13.176688
1145,22.205841
1146,18.197504
1147,13.211022
1148,25.690052
1149,13.847983
1150,17.738878
1151,15.980827
1152,17.293394
1153,16.50399
1154,13.131579
1155,12.459802
1156,13.078163
1157,10.184058
1158,17.548239
1159,12.000258
1160,15.623567
1161,12.169458
1162,21.173918
1163,19.878937
1164,17.995804
1165,20.132381
1166,15.662737
1167,17.147408
1168,20.70847
1169,13.181713
1170,25.592096
1171,14.55161
1172,11.066095
1173,27.284454
1174,19.701054
1175,10.75678
1176,15.098682
1177,10.628144
1178,12.112265
1179,18.757668
1180,10.6159725
1181,14.53158
1182,27.253393
1183,21.009066
1184,22.476643
1185,10.2927885
1186,20.06537
1187,19.044064
1188,16.722937
1189,11.831287
1190,17.55166
1191,16.19726
1192,27.831099
1193,20.561947
1194,25.262749
1195,10.608986
1196,18.922865
1197,11.7916765
1198,20.996122
1199,11.907104
1200,23.391153
1201,18.901728
1202,19.78186
1203,18.545038
1204,21.609783
1205,26.589298
1206,15.592099
1207,18.900164
1208,10.274286
1209,19.738829
1210,15.970357
1211,16.07133
1212,17.271206
1213,18.536951
1214,17.275242
1215,24.009726
1216,14.748526
1217,11.643893
1218,21.842308
1219,10.663376
1220,25.25892
1221,10.396899
1222,18.67969
1223,10.394577
1224,13.042241
1225,15.99111
1226,17.585297
1227,11.017433
1228,10.334847
1229,12.046087
1230,11.431314
1231,15.504349
1232,17.372335
1233,20.170393
1234,23.42033
1235,17.346684
1236,17.732265
1237,18.680517
1238,17.180765
1239,10.616061
1240,20.267899
1241,14.788093
1242,16.003536
1243,19.288221
1244,17.56
1245,22.240604
1246,10.153938
1247,21.679949
1248,15.323029
1249,16.31817
1250,12.378036
1251,20.216574
1252,17.747534
1253,12.8898735
1254,11.794504
1255,15.77747
1256,15.672097
1257,11.347786
1258,11.930463
1259,14.561184
1260,13.1408
1261,21.984732
1262,17.160606
1263,17.426628
1264,11.830782
1265,11.768323
1266,17.645432
1267,10.29468
1268,10.232146
1269,21.005568
1270,18.532703
1271,10.257649
1272,11.843953
1273,17.264814
1274,26.148811
1275,15.269135
1276,11.907767
1277,17.251974
1278,23.548971
1279,23.979546
1280,19.715881
1281,13.486056
1282,15.55236
1283,19.17883
1284,11.616905
1285,17.123468
1286,11.581967
1287,10.175854
1288,12.528537
1289,11.630607
1290,13.061724
1291,18.545027
1292,14.472888
1293,16.15675
1294,19.52305
1295,16.026043
1296,17.262367
1297,18.3976
1298,18.761309
1299,13.0474415
1300,18.827713
1301,21.846672
1302,10.370979
1303,17.00379
1304,20.265198
1305,10.247069
1306,17.24694
1307,20.844988
1308,10.204322
1309,14.954878
1310,12.168699
1311,25.847195
1312,12.926015
1313,18.820267
1314,11.282259
1315,11.836998
1316,15.914082
1317,14.536299
1318,15.331809
1319,21.83032
1320,21.58908
1321,20.372303
1322,13.774703
1323,14.589176
1324,11.687583
1325,12.327973
1326,10.462383
1327,10.32714
1328,19.011232
1329,11.26802
1330,13.344678
1331,22.082306
1332,10.218354
1333,17.27596
1334,13.502788
1335,22.094141
1336,16.139
1337,14.097549
1338,21.020096
1339,11.994102
1340,10.733676
1341,10.193139
1342,21.953726
1343,25.841986
1344,22.23637
1345,11.556838
1346,16.783018
1347,16.87337
1348,28.506142
1349,17.593256
1350,15.5838785
1351,20.3915
1352,22.47393
1353,24.032864
1354,13.364636
1355,22.523655
1356,13.6169405
1357,10.28032
1358,12.502433
1359,21.399992
1360,11.610753
1361,19.144386
1362,20.267815
1363,26.31534
1364,11.204304
1365,19.767376
1366,21.742743
1367,15.959516
1368,11.866752
1369,21.993546
1370,27.07303
1371,19.954834
1372,11.933088
1373,18.669899
1374,18.549627
1375,19.180826
1376,10.765231
1377,20.634966
1378,16.652514
1379,24.043247
1380,17.101406
1381,17.20245
1382,13.217173
1383,15.462033
1384,16.332514
1385,14.865365
1386,20.64796
1387,14.580021
1388,17.390886
1389,14.669557
1390,16.907291
1391,20.103487
1392,13.390638
1393,20.295021
1394,14.6609745
1395,22.09543
1396,27.94597
1397,19.364496
1398,17.643103
1399,22.00435
1400,13.250599
1401,18.709919
1402,12.737882
1403,13.43104
1404,11.589512
1405,15.65543
1406,11.476091
1407,21.957064
1408,11.791027
1409,20.606674
1410,18.171432
1411,16.176306
1412,27.142078
1413,15.764554
1414,16.50787
1415,18.677122
1416,20.783115
1417,22.63222
1418,15.672585
1419,12.085674
1420,13.309838
1421,13.1927595
1422,10.889711
1423,13.619006
1424,17.76078
1425,10.566484
1426,10.623972
1427,19.21422
1428,21.244535
1429,15.513007
1430,21.826166
1431,25.23098
1432,10.403626
1433,17.545982
1434,10.164462
1435,16.118925
1436,21.826546
1437,14.958018
1438,17.593441
1439,17.078234
1440,11.997271
1441,17.667923
1442,11.921004
1443,10.719649
1444,21.92409
1445,13.343361
1446,22.125443
1447,13.434564
1448,11.474527
1449,12.539041
1450,18.529076
1451,16.409794
1452,25.850405
1453,13.394784
1454,22.487217
1455,27.114391
1456,16.104483
1457,18.353518
1458,12.042002
1459,17.353283
1460,16.044773
1461,11.98123
1462,20.140724
1463,12.210872
1464,12.906726
1465,10.471342
1466,10.477542
1467,12.026517
1468,10.899665
1469,13.312445
1470,11.47994
1471,17.39031
1472,15.835616
1473,17.450483
1474,11.742194
1475,17.26688
1476,17.04615
1477,18.89375
1478,10.006257
1479,25.835598
1480,16.939493
1481,14.052459
1482,20.63792
1483,19.044798
1484,22.114624
1485,12.997559
1486,18.538874
1487,17.257824
1488,17.557981
1489,10.29841
1490,20.111948
1491,11.03106
1492,11.420378
1493,13.117029
1494,14.238021
1495,25.707535
1496,11.98451
1497,12.139812
1498,14.334435
1499,18.86619
1500,20.679073
1501,10.350185
1502,17.75432
1503,21.395756
1504,21.276863
1505,10.377803
1506,13.246416
1507,13.053689
1508,13.243633
1509,10.76062
1510,11.42828
1511,13.206177
1512,16.203932
1513,10.621566
1514,15.974442
1515,11.548238
1516,19.872694
1517,13.405634
1518,12.224441
1519,14.714736
1520,10.188526
1521,20.15435
1522,22.289227
1523,14.598664
1524,19.07159
1525,16.256683
1526,13.23556
1527,17.515541
1528,11.553175
1529,21.739092
1530,20.616566
1531,10.352757
1532,10.235677
1533,14.720961
1534,20.402695
1535,11.494637
1536,11.379477
1537,22.440325
1538,11.187209
1539,17.319199
1540,22.526901
1541,17.303717
1542,11.5547285
1543,11.578326
1544,17.005527
1545,19.77014
1546,12.438285
1547,20.927433
1548,12.185075
1549,22.116514
1550,15.994874
1551,17.482895
1552,11.636609
1553,18.717844
1554,19.012093
1555,19.088657
1556,11.826557
1557,20.595533
1558,17.426867
1559,15.975139
1560,11.32781
1561,16.427668
1562,22.195166
1563,17.35633
1564,20.174723
1565,22.087147
1566,11.255764
1567,17.30956
1568,21.996513
1569,16.779152
1570,17.79426
1571,14.498253
1572,10.469718
1573,14.622258
1574,20.722925
1575,17.724396
1576,17.262022
1577,21.692953
1578,17.879726
1579,10.753369
1580,20.347
1581,14.757816
1582,21.71608
1583,11.982447
1584,12.983521
1585,14.843523
1586,12.955446
1587,10.388463
1588,14.712107
1589,18.39469
1590,13.169192
1591,11.614581
1592,18.597095
1593,17.314402
1594,20.57975
1595,17.131586
1596,11.733518
1597,11.8737
1598,10.762774
1599,11.918298
1600,19.09915
1601,11.921598
1602,10.7352915
1603,15.537327
1604,14.691949
1605,17.315842
1606,23.183243
1607,12.61912
1608,17.303907
1609,11.750161
1610,20.459135
1611,11.483837
1612,17.607977
1613,11.684436
1614,17.680672
1615,18.592915
1616,17.114573
1617,15.03181
1618,22.476097
1619,10.601419
1620,18.879524
1621,12.864475
1622,15.606757
1623,19.904448
1624,23.579624
1625,20.394299
1626,12.8257265
1627,17.086168
1628,22.139606
1629,18.881052
1630,12.583273
1631,17.315401
1632,11.625858
1633,15.327943
1634,14.79743
1635,12.478858
1636,17.359253
1637,11.551598
1638,16.116875
1639,13.59271
1640,11.254448
1641,19.40095
1642,21.881739
1643,11.908197
1644,15.082564
1645,11.436088
1646,17.222897
1647,12.136767
1648,21.862753
1649,18.54555
1650,13.145838
1651,20.763367
1652,10.633901
1653,17.2719
1654,17.015318
1655,18.274708
1656,13.1015835
1657,20.175993
1658,13.184587
1659,14.805899
1660,16.002472
1661,12.463143
1662,15.517179
1663,17.115257
1664,17.585855
1665,10.361436
1666,20.073845
1667,18.03513
1668,15.557587
1669,17.273817
1670,10.450918
1671,16.27908
1672,20.638409
1673,11.036571
1674,26.357615
1675,17.458471
1676,19.866917
1677,25.848446
1678,20.29236
1679,13.530944
1680,11.932007
1681,11.034778
1682,16.810871
1683,16.948423
1684,15.912045
1685,20.123999
1686,14.633161
1687,12.062109
1688,16.153784
1689,20.73428
1690,17.585833
1691,17.031898
1692,10.3368635
1693,17.410028
1694,15.942617
1695,15.640435
1696,12.973227
1697,20.144482
1698,16.089478
1699,16.544249
1700,20.687986
1701,15.671
1702,17.357887
1703,15.544286
1704,16.794436
1705,28.50135
1706,25.594053
1707,15.384145
1708,15.49502
1709,13.149444
1710,12.170965
1711,15.824811
1712,19.425665
1713,18.550184
1714,10.494065
1715,17.594133
1716,20.65009
1717,15.960024
1718,27.108479
1719,10.424506
1720,23.226852
1721,13.272987
1722,18.833912
1723,12.796656
1724,12.468726
1725,14.844519
1726,10.138657
1727,19.033228
1728,27.2662
1729,16.689342
1730,20.608479
