,stockPrice
697,13.039917
698,11.558896
699,12.104868
700,12.890127
701,15.510383
702,17.419691
703,11.645179
704,19.223557
705,20.772518
706,20.526226
707,12.963873
708,10.122666
709,19.155653
710,13.473551
711,21.94465
712,11.51067
713,18.27087
714,21.888163
715,11.128716
716,21.241388
717,20.901394
718,13.358735
719,18.824385
720,12.121082
721,20.33871
722,19.35486
723,18.686024
724,13.240218
725,20.586811
726,17.609148
727,17.352674
728,20.497013
729,27.494648
730,12.160272
731,12.391289
732,17.137028
733,19.015556
734,13.410169
735,23.9445
736,17.359991
737,20.16267
738,14.350094
739,10.862042
740,11.662633
741,12.207911
742,20.177862
743,27.163513
744,18.34586
745,17.263113
746,17.754759
747,25.255451
748,19.106388
749,13.333884
750,20.281965
751,22.118774
752,28.492987
753,21.917284
754,10.826298
755,15.72528
756,15.855001
757,22.348206
758,14.150197
759,16.010393
760,16.036566
761,21.927427
762,14.695691
763,11.278549
764,18.459349
765,16.0752
766,27.886362
767,11.8899975
768,14.459517
769,12.182717
770,17.061367
771,16.177671
772,17.773594
773,11.810922
774,11.867301
775,17.184633
776,11.915801
777,11.27295
778,11.280926
779,17.548195
780,19.589195
781,10.827593
782,11.980844
783,12.947293
784,15.627923
785,15.639115
786,13.343368
787,15.295122
788,10.237327
789,16.312862
790,17.062191
791,18.897135
792,18.939806
793,21.709167
794,14.623146
795,10.703976
796,18.944689
797,16.92209
798,12.322075
799,14.727533
800,19.032036
801,15.507696
802,21.123877
803,10.4742985
804,11.928518
805,12.125445
806,16.970295
807,27.167871
808,18.30737
809,20.278835
810,15.927776
811,15.233964
812,11.786074
813,17.003521
814,9.92888
815,20.658981
816,17.150469
817,20.091923
818,10.881218
819,22.021378
820,11.590972
821,16.903728
822,16.183922
823,15.547265
824,11.625788
825,10.65902
826,21.556723
827,14.596569
828,16.451445
829,20.630571
830,11.793836
831,22.277317
832,13.64029
833,16.620775
834,26.299149
835,13.618382
836,20.213726
837,17.518677
838,22.149378
839,12.130012
840,22.35276
841,10.3246565
842,11.188844
843,17.854427
844,17.158396
845,15.632922
846,15.498148
847,19.909998
848,14.500568
849,20.273596
850,15.273081
851,18.654371
852,12.136192
853,12.899137
854,14.5859165
855,11.186596
856,14.8926325
857,14.359051
858,14.174774
859,21.74106
860,25.720877
861,17.551092
862,10.166614
863,22.311277
864,11.31057
865,18.972929
866,17.007679
867,12.834506
868,11.348415
869,11.797059
870,20.107622
871,14.609403
872,13.27922
873,19.160069
874,20.824326
875,22.259659
876,16.872625
877,11.571959
878,12.4182205
879,19.048422
880,19.14521
881,12.885092
882,16.136166
883,12.657976
884,12.478336
885,20.2021
886,12.68583
887,16.17999
888,13.224598
889,16.917349
890,18.510687
891,16.670103
892,11.776808
893,11.195718
894,18.74942
895,12.783082
896,16.235151
897,28.184088
898,14.621579
899,21.921186
900,17.556622
901,15.940342
902,18.379755
903,10.330354
904,13.15895
905,19.01781
906,10.595803
907,17.67443
908,16.037672
909,20.65898
910,12.2116585
911,13.209056
912,20.73944
913,11.272972
914,11.914343
915,15.580702
916,21.266653
917,12.312526
918,17.689531
919,12.388365
920,11.57027
921,17.36139
922,20.44674
923,10.382681
924,21.753395
925,19.248343
926,10.575033
927,10.146381
928,10.524032
929,19.186079
930,10.172229
931,15.920985
932,21.353203
933,11.812504
934,17.785875
935,17.16683
936,14.590993
937,28.193024
938,18.603624
939,17.322807
940,15.96075
941,17.880116
942,10.153473
943,13.08829
944,10.968865
945,13.763715
946,21.868645
947,10.320113
948,13.308413
949,25.275335
950,14.92315
951,11.956998
952,21.883284
953,21.798332
954,21.015099
955,12.58503
956,20.363012
957,19.788008
958,22.522203
959,25.851786
960,20.50183
961,19.458664
962,10.272647
963,10.773369
964,14.834677
965,18.863577
966,20.263872
967,18.402485
968,16.283714
969,12.187252
970,15.622011
971,16.829878
972,11.202085
973,11.967084
974,25.758919
975,17.00923
976,11.764108
977,11.482704
978,15.630194
979,16.007605
980,15.909095
981,11.35836
982,18.59736
983,10.676285
984,17.2769
985,22.150448
986,10.24164
987,17.147017
988,10.4713545
989,21.93743
990,17.154442
991,15.855436
992,15.311573
993,13.324619
994,11.963489
995,10.25413
996,22.516516
997,13.162613
998,10.319458
999,12.180301
1000,17.884346
1001,18.425863
1002,12.984383
1003,12.245937
1004,22.166979
1005,11.5587015
1006,10.193836
1007,12.238655
1008,22.192684
1009,19.771387
1010,11.343605
1011,12.382908
1012,21.458065
1013,21.985592
1014,15.186496
1015,21.76797
1016,12.236863
1017,12.028593
1018,15.925441
1019,16.063038
1020,11.858425
1021,14.617919
1022,15.74301
1023,11.523165
1024,27.283627
1025,16.14549
1026,17.867062
1027,19.74648
1028,19.812628
1029,11.899262
1030,13.079018
1031,12.321141
1032,12.741619
1033,16.289839
1034,12.178743
1035,18.83059
1036,10.484613
1037,13.086551
1038,13.135675
1039,16.181097
1040,10.751601
1041,15.597776
1042,10.308908
1043,12.971332
1044,20.453651
1045,11.118912
1046,17.421076
1047,10.181119
1048,21.81058
1049,11.114997
1050,12.679183
1051,25.639555
1052,17.087646
1053,12.036717
1054,17.732733
1055,11.884026
1056,17.696894
1057,12.001716
1058,14.749663
1059,11.566825
1060,16.349771
1061,19.307217
1062,13.460771
1063,21.894665
1064,10.215061
1065,20.19924
1066,19.770275
1067,21.332949
1068,20.490896
1069,20.58961
1070,15.801613
1071,11.653477
1072,13.150944
1073,10.488474
1074,13.838897
1075,15.660959
1076,18.82744
1077,20.145803
1078,14.97773
1079,21.98175
1080,19.094639
1081,17.453096
1082,11.339676
1083,10.708264
1084,11.807365
1085,15.232317
1086,12.06219
1087,22.52171
1088,18.655882
1089,12.510749
1090,18.764843
1091,15.380995
1092,23.388071
1093,13.19465
1094,14.460154
1095,20.138584
1096,11.939568
1097,17.701086
1098,10.800263
1099,14.579957
1100,13.083159
1101,16.028885
1102,17.415522
1103,19.973787
1104,18.568493
1105,19.223158
1106,11.699671
1107,13.336894
1108,11.89841
1109,18.675636
1110,10.581891
1111,11.407377
1112,18.539703
1113,20.74136
1114,10.355723
1115,15.078859
1116,17.81008
1117,22.137196
1118,15.667801
1119,21.076017
1120,18.709661
1121,22.336191
1122,12.403183
1123,12.087488
1124,13.516752
1125,17.228746
1126,28.507456
1127,20.713129
1128,25.308523
1129,18.382584
1130,17.995144
1131,14.744233
1132,21.71553
1133,11.398221
1134,10.564539
1135,12.208401
1136,15.908773
1137,17.330011
1138,17.349741
1139,13.606627
1140,11.841186
1141,16.22379
1142,22.25972
1143,16.881962
1144,11.556576
1145,21.960428
1146,12.1638365
1147,15.978199
1148,12.2820635
1149,14.621162
1150,11.695386
1151,20.97482
1152,17.658112
1153,12.10756
1154,20.92335
1155,15.511332
1156,18.004074
1157,11.801371
1158,25.703646
1159,19.271496
1160,17.5458
1161,14.993454
1162,17.165632
1163,17.317043
1164,17.171402
1165,20.931091
1166,14.7014475
1167,12.165049
1168,12.112947
1169,12.040518
1170,20.289902
1171,11.595708
1172,15.577106
1173,19.184725
1174,27.213223
1175,22.01915
1176,12.230073
1177,11.661184
1178,12.181601
