,stockPrice
0,24.989152309310033
1,20.634461684057264
2,14.774506009868155
3,22.301495146809028
4,23.235370258027988
5,12.83040817762679
6,25.419575790665697
7,19.03757950335679
8,10.652620270160963
9,22.280250594515888
10,16.067325535873167
11,26.369605613524218
12,23.172521790827467
13,26.150521168001287
14,26.14875078864353
15,15.614329717706058
16,13.938665655585213
17,20.634461684057264
18,16.28463960203834
19,13.071179770282292
20,14.51580932621532
21,25.322647520828273
22,21.684960535468733
23,21.47649836609237
24,22.24904765833535
25,14.491245312626384
26,10.586894936504082
27,25.322647520828273
28,22.24749857639731
29,24.779583652835072
30,24.040892865809266
31,13.296017948717948
32,23.95525076437758
33,24.681548895899052
34,16.728783523416645
35,25.322647520828273
36,21.295477076761305
37,25.602146161934805
38,25.384168203510473
39,10.775219040685917
40,26.059789225916035
41,16.76065035185634
42,15.072372336811453
43,19.805481549785647
44,15.426669505783385
45,13.359972903017066
46,15.791810248321601
47,26.338623974763404
48,20.437949575345787
49,24.564482560867106
50,20.970612464612145
51,15.527138534336324
52,16.009345611906493
53,23.531244908193806
54,19.45295476017148
55,20.989865340127803
56,17.33978569926393
57,22.23178645959718
58,22.56860113241122
59,25.14361790827469
60,25.002430154493243
61,15.397015651540887
62,25.31645119307611
63,23.290473315538296
64,23.966315635363586
65,16.558605807651862
66,19.03757950335679
67,24.968571649276065
68,24.770510458626543
69,24.738643630186846
70,23.172521790827467
71,28.595857655908755
72,14.398079098924207
73,26.044077109115907
74,19.549219137749734
75,24.646583903583267
76,23.682612343282372
77,16.547098341826413
78,26.49109789695057
79,15.839389193561432
80,16.091668252042382
81,16.397722583515325
82,22.57634654210143
83,21.941222947504645
84,14.177224274043517
85,24.947327096982928
86,26.338623974763404
87,25.86394100946372
88,24.421967022567337
89,15.888959815578742
90,28.55602412035913
91,10.812397007198898
92,21.47649836609237
93,21.271576955431527
94,26.47627096982933
95,24.681548895899052
96,25.947148839278487
97,21.94609149073849
98,23.775335962145103
99,14.209754994742374
100,21.88479210547601
101,14.462476648062768
102,20.623175515651543
103,20.126362808379838
104,10.565871681630673
105,20.878552738008572
106,25.193409827711715
107,21.53315050554073
108,11.256319631157485
109,23.308398406535634
110,21.52983104424492
111,23.567095090188463
112,13.442074245733235
113,14.458050699668362
114,24.51690361562727
115,18.956805945158937
116,13.696566278411385
117,22.134636892340044
118,26.369605613524218
119,21.432017584728623
120,19.151768971932373
121,16.728783523416645
122,23.000352398285205
123,11.04586578500364
124,19.323274472215477
125,16.881478743023536
126,23.64477048451023
127,22.920906624605674
128,17.38404518320796
129,17.33978569926393
130,16.221127242578657
131,23.71624955107983
132,22.56129831756046
133,14.739541017552373
134,21.76949614980182
135,26.044077109115907
136,22.995705152471075
137,25.073024031383962
138,15.75485357922834
139,26.696019307611415
140,16.179965922510718
141,10.555913297743265
142,22.514825859419236
143,25.602146161934805
144,23.60028970314648
145,24.505396149801822
146,26.42050402005985
147,16.881478743023536
148,17.265208468818244
149,28.495609924775536
150,20.62206902855294
151,25.302952050473177
152,21.803575952438724
153,25.11086589015611
154,23.50845127396263
155,15.859527258755962
156,26.42050402005985
157,10.842050861441397
158,24.622462484833775
159,24.6007753377012
160,26.022168664563612
161,12.510190811291755
162,22.288217301625817
163,24.454940338105633
164,10.738262371592654
165,21.53315050554073
166,15.003106244439051
167,15.839389193561432
168,16.493765663673862
169,26.019734392946695
170,23.994641705087762
171,26.14875078864353
172,20.159557421337862
173,15.795351007037125
174,22.218729911833695
175,15.750206333414217
176,20.822564490819374
177,24.409795664482726
178,25.002430154493243
179,24.968571649276065
180,21.702885626466063
181,13.305976332605354
182,10.690683426352827
183,16.372273380247513
184,21.88479210547601
185,21.1525189436221
186,13.442074245733235
187,25.86394100946372
188,13.93711657364717
189,10.96376444228747
190,16.057367151985762
191,22.715985213944833
192,15.731838647577446
193,9.874450023457088
194,11.501074577367952
195,20.878552738008572
196,24.51690361562727
197,24.454940338105633
198,22.56992891692954
199,21.1525189436221
200,22.24904765833535
201,24.91236210466715
202,10.606147812019735
203,24.968571649276065
204,24.67490997330745
205,22.610647642158053
206,15.585118458303
207,14.626236738655663
208,15.635131675159748
209,17.33978569926393
210,21.878595777723856
211,14.73422987947909
212,13.079810369651378
213,10.690462128933106
214,15.844479034214993
215,27.102985262476743
216,22.87465546388417
217,25.84004088813395
218,22.61772915958909
219,16.686073121410658
220,22.71244445522931
221,25.25647959233196
222,23.172521790827467
223,24.564482560867106
224,10.551266051929142
225,14.243392202539834
226,22.328050837175436
227,22.24904765833535
228,14.295839691013507
229,15.363157146323704
230,16.13194438243145
231,25.423337846800933
232,19.151768971932373
233,26.295913572757414
234,17.586532322251877
235,19.452290867912318
236,25.2316942813233
237,24.417762371592655
238,14.857492542263204
239,25.403642376445845
240,14.060600533851005
241,23.57107844374342
242,10.419372789775943
243,16.091668252042382
244,16.459464563617242
245,26.56456864029766
246,13.128495801989807
247,10.674307417293535
248,21.74094878265793
249,13.626414996360106
250,20.820130219202458
251,25.79865827064628
252,21.945870193318765
253,19.940251678395214
254,20.989865340127803
255,26.21027147132573
256,17.278486314001455
257,25.84004088813395
258,22.827076518644336
259,22.41900407668042
260,24.40603360834749
261,23.837520537086466
262,19.679563317964888
263,15.839389193561432
264,18.956805945158937
265,26.847165445280268
266,19.717405176737035
267,19.386786831675156
268,16.34062784922753
269,16.686073121410658
270,15.863731909730644
271,23.642778807732746
272,15.9500379034215
273,17.795437086467683
274,25.978351775459032
275,25.376422793820268
276,13.284731780312221
277,15.061528763245166
278,14.88626120682682
279,26.37912140257218
280,17.71112276955431
281,17.53784688991345
282,24.040892865809266
283,23.826013071261013
284,23.79635921701852
285,22.328050837175436
286,15.575381371835315
287,26.37912140257218
288,23.56687379276874
289,15.344789460486934
290,22.447994038663754
291,23.924269125616757
292,25.384168203510473
293,24.552975095041653
294,24.51690361562727
295,10.842050861441397
296,23.730633883361644
297,16.90537886435331
298,23.37545152471083
299,17.33978569926393
300,22.586083628569114
301,16.88966674755318
302,26.420725317479576
303,25.601703567095367
304,19.912810798349913
305,23.65295848903988
306,20.748651152632856
307,19.612510199789693
308,23.788613807328314
309,23.60028970314648
310,15.13787637304861
311,14.458050699668362
312,23.64477048451023
313,24.487692356224215
314,16.924189145029523
315,19.386786831675156
316,10.417602410418182
317,15.08653537167354
318,25.322647520828273
319,15.426669505783385
320,24.244929086791235
321,10.557241082261585
322,26.435109649761383
323,21.702885626466063
324,25.419575790665697
325,22.788128172773593
326,25.666322413653646
327,20.861512836690117
328,20.567187268462344
329,20.056211526328564
330,15.019039658658901
331,23.887976348782654
332,14.76808838469627
333,25.636889856830862
334,13.966106535630509
335,24.244929086791235
336,16.345717689881095
337,24.947327096982928
338,22.586083628569114
339,15.122385553668202
340,21.694255027096983
341,19.153318053870418
342,24.779583652835072
343,21.88966064870986
344,21.216695195340932
345,24.834686710345377
346,17.53784688991345
347,20.04669573728059
348,27.30879186281647
349,25.075900897840324
350,23.203946024427726
351,16.027049405484103
352,23.376558011809426
353,16.214488319987055
354,19.117467871875757
355,24.858586831675154
356,16.40568929062525
357,21.374037660761953
358,23.01407283830785
359,16.342840823424734
360,25.343449478281965
361,22.82796170832322
362,17.33978569926393
363,24.244929086791235
364,25.3031733478929
365,26.134587753781446
366,17.278486314001455
367,24.502297985925743
368,25.79865827064628
369,22.539389873008165
370,14.531521443015448
371,26.369605613524218
372,14.456501617730323
373,24.251125414543388
374,14.799955213135968
375,17.376963665776913
376,14.8167738170347
377,25.602146161934805
378,25.602146161934805
379,17.53784688991345
380,22.42232353797622
381,12.13199352099005
382,25.113964054032195
383,20.537754711639565
384,22.288217301625817
385,22.288217301625817
386,21.803575952438724
387,23.924269125616757
388,27.54602269675645
389,22.785693901156677
390,22.514825859419236
391,28.69013035670953
392,22.023766885060255
393,26.14875078864353
394,25.290559394968852
395,26.369605613524218
396,23.51354111461619
397,19.507393925422626
398,26.21027147132573
399,15.141417131764134
400,22.388022437919595
401,16.25808391167192
402,22.47521362128933
403,24.51690361562727
404,22.733246412683002
405,15.967520399579387
406,27.206773752325482
407,17.54293673056701
408,16.771051330583187
409,21.47649836609237
410,16.46986554234409
411,15.610788958990534
412,21.36540706139286
413,24.770510458626543
414,10.73206604384049
415,24.4600301787592
416,25.79865827064628
417,24.738643630186846
418,19.60764165655585
419,22.4583950173906
420,18.9256030089784
421,10.750212432257541
422,15.975708404109033
423,21.619677796651295
424,21.684960535468733
425,9.757029612553586
426,15.660359581007846
427,10.917955876405404
428,15.432201941276388
429,24.880495276227453
430,14.558298430801583
431,16.290393334951062
432,19.507393925422626
433,12.744544778775378
434,20.175933430397148
435,10.955133842918384
436,25.947148839278487
437,22.87465546388417
438,25.602146161934805
439,13.626414996360106
440,25.96750820189274
441,25.37310333252447
442,10.601279268785891
443,26.059789225916035
444,22.435601383159426
445,24.498535929790506
446,14.72139462913532
447,21.262503761223
448,21.439099102159666
449,14.450747884817599
450,23.65295848903988
451,14.690191692954782
452,17.340006996683652
453,25.602146161934805
454,22.539389873008165
455,24.158401795680657
456,19.599011057186768
457,22.41236515408881
458,25.27374079107013
